date,match_id,url_match,home,away,home_score,away_score
05/08/2025,6966cv1wrbn9u3ersnfijdhqs,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/6966cv1wrbn9u3ersnfijdhqs,Farsø/Ullits,Nørresundby,4,3
05/08/2025,7gqmus2wtp73kb1wfu0498hzo,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7gqmus2wtp73kb1wfu0498hzo,ESPM,Tune,1,2
05/08/2025,eiimdvpuxwh755uals7nc5p1w,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/eiimdvpuxwh755uals7nc5p1w,KFUM.s BK Odense,Kolding,0,4
05/08/2025,7bnkeh3qw6mixwz2byq3p2tck,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7bnkeh3qw6mixwz2byq3p2tck,Ålholm,B 93,0,10
05/08/2025,7bzq2gw8n51gce56xjp6gx34k,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7bzq2gw8n51gce56xjp6gx34k,Viktoria,Hillerød,0,5
05/08/2025,7bbgcuczk46batmpt03r4jcic,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7bbgcuczk46batmpt03r4jcic,Skødstrup,Thisted,0,2
05/08/2025,69i14njx748ougpqlj5jmhudw,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/69i14njx748ougpqlj5jmhudw,Skovsgård,Hobro,2,4
05/08/2025,7azczb6ds9m5dixsbpwa5uv4k,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7azczb6ds9m5dixsbpwa5uv4k,Skibsby-Højene,Aarhus Fremad,0,3
05/08/2025,7g2ge75x0ctnzbd87mmkeefx0,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7g2ge75x0ctnzbd87mmkeefx0,Sakskøbing,Sundby,1,6
05/08/2025,6atow0cxtbmuhgfzfddz72nf8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/6atow0cxtbmuhgfzfddz72nf8,Rudersdal,AB,1,3
05/08/2025,7dcbuaj6ahau3lz608t2e9no4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7dcbuaj6ahau3lz608t2e9no4,Ringsted,Nykøbing,7,6
05/08/2025,7doc59y824a5mjyc8i2hz7das,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7doc59y824a5mjyc8i2hz7das,LUIF,Skjold,0,7
05/08/2025,7co20t3ebpv98frfd0vl8d4wk,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7co20t3ebpv98frfd0vl8d4wk,Ishøj,Fremad Amager,2,1
05/08/2025,7h2s3v19eaen7gyh87d0bsi6s,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7h2s3v19eaen7gyh87d0bsi6s,Helsingør,Lyngby,0,1
05/08/2025,7fedgzroi20eo85veeteu7wgk,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7fedgzroi20eo85veeteu7wgk,Gørslev IF,Næstved,2,1
05/08/2025,68hsqjrpeetygd0n7e7llsc9g,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/68hsqjrpeetygd0n7e7llsc9g,Grenaa,YBF,0,3
05/08/2025,ej6cig9cv2yy8zgy5rxihm3v8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/ej6cig9cv2yy8zgy5rxihm3v8,Chang,KB,0,3
05/08/2025,eiugm6g32bqbg89oaw1tttclw,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/eiugm6g32bqbg89oaw1tttclw,Bramming,Oure,3,2
05/08/2025,685zr8q7gf4go5m7wu0n8by8k,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/685zr8q7gf4go5m7wu0n8by8k,Brabrand,Skive,0,3
05/08/2025,66tct6u12kbrhuihyrkhc7huc,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/66tct6u12kbrhuihyrkhc7huc,ASA Aarhus,Lyseng,1,2
02/08/2025,7d07trwhz47vq877yaeubzhg4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7d07trwhz47vq877yaeubzhg4,NB Bornholm,GVI,0,2
29/07/2025,7edvziydhnum5qx3g01ylqas4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7edvziydhnum5qx3g01ylqas4,Hvidovre,HB Køge,4,3
